720,61	2737,34
720,67	2668,72
720,72	2683,67
720,78	2623,81
720,84	2513,12
720,90	2582,08
720,95	2678,60
721,01	2799,04
721,07	2820,15
721,12	2714,38
721,18	2617,81
721,24	2546,28
721,29	2526,21
721,35	2633,92
721,41	2727,44
721,47	2795,18
721,52	2840,95
721,58	2798,17
721,64	2743,19
721,69	2728,43
721,75	2718,60
721,81	2849,04
721,86	2909,92
721,92	2987,69
721,98	2885,86
722,03	2669,55
722,09	2580,81
722,15	2551,88
722,21	2636,80
722,26	2842,86
722,32	2989,48
722,38	2969,40
722,43	2928,66
722,49	2800,04
722,55	2722,43
722,60	2754,15
722,66	2805,95
722,72	2879,86
722,77	2933,62
722,83	2884,93
722,89	2760,29
722,95	2674,45
723,00	2628,86
723,06	2672,81
723,12	2811,12
723,17	2962,43
723,23	2960,38
723,29	2927,56
723,34	2896,70
723,40	2711,62
723,46	2689,77
723,51	2787,19
723,57	2831,98
723,63	2930,39
723,68	2949,60
723,74	2800,93
723,80	2738,21
723,85	2770,29
723,91	2809,98
723,97	2973,45
724,02	3192,75
724,08	3383,19
724,14	3174,75
724,20	2984,43
724,25	2819,24
724,31	2768,34
724,37	2837,19
724,42	2899,75
724,48	2947,59
724,54	3012,35
724,59	2985,43
724,65	2863,94
724,71	2836,82
724,76	2879,82
724,82	3031,47
724,88	3224,66
724,93	3243,44
724,99	3121,18
725,05	3097,95
725,10	2839,91
725,16	2734,35
725,22	2795,06
725,27	2910,09
725,33	3044,54
725,39	3134,38
725,44	3090,06
725,50	2975,59
725,56	2968,66
725,61	2889,91
725,67	3059,32
725,73	3265,63
725,78	3330,19
725,84	3282,59
725,90	3090,04
725,95	2946,72
726,01	2851,09
726,07	2950,45
726,12	3057,84
726,18	3230,37
726,24	3306,20
726,29	3334,14
726,35	3174,94
726,41	3060,19
726,46	3105,01
726,52	3165,19
726,58	3327,04
726,63	3402,14
726,69	3301,30
726,75	3167,18
726,80	3091,35
726,86	2961,58
726,92	2988,48
726,97	3085,16
727,03	3254,59
727,09	3419,60
727,14	3412,96
727,20	3257,31
727,26	3256,73
727,31	3148,60
727,37	3164,91
727,43	3214,65
727,48	3261,44
727,54	3294,30
727,60	3262,46
727,65	3219,55
727,71	3125,04
727,77	3125,95
727,82	3209,65
727,88	3413,79
727,94	3484,64
727,99	3558,49
728,05	3542,61
728,11	3377,67
728,16	3309,04
728,22	3234,29
728,27	3288,24
728,33	3532,42
728,39	3483,80
728,44	3485,78
728,50	3465,79
728,56	3244,52
728,61	3200,80
728,67	3291,43
728,73	3415,74
728,78	3629,06
728,84	3760,60
728,90	3655,09
728,95	3513,59
729,01	3349,18
729,07	3274,56
729,12	3307,29
729,18	3394,17
729,24	3515,67
729,29	3573,17
729,35	3497,73
729,40	3453,73
729,46	3377,44
729,52	3273,09
729,57	3461,88
729,63	3664,05
729,69	3810,55
729,74	3907,89
729,80	3746,96
729,86	3520,61
729,91	3425,97
729,97	3330,21
730,03	3473,90
730,08	3667,06
730,14	3705,72
730,19	3717,86
730,25	3704,03
730,31	3570,53
730,36	3531,57
730,42	3624,16
730,48	3680,00
730,53	3784,56
730,59	3942,05
730,65	3794,22
730,70	3639,14
730,76	3476,68
730,82	3359,11
730,87	3416,98
730,93	3608,32
730,98	3807,81
731,04	3907,30
731,10	3858,60
731,15	3749,15
731,21	3563,99
731,27	3577,32
731,32	3692,99
731,38	3854,77
731,43	3926,21
731,49	4027,95
731,55	3789,06
731,60	3608,01
731,66	3445,69
731,72	3486,63
731,77	3578,28
731,83	3804,32
731,89	3974,10
731,94	4065,61
732,00	4001,96
732,05	3828,40
732,11	3717,07
732,17	3713,81
732,22	3749,52
732,28	3981,83
732,34	3984,90
732,39	4099,24
732,45	3878,16
732,50	3739,60
732,56	3657,91
732,62	3680,10
732,67	3804,47
732,73	4120,45
732,79	4163,13
732,84	4234,24
732,90	4103,61
732,95	3754,69
733,01	3615,25
733,07	3778,42
733,12	3846,52
733,18	3919,77
733,24	4077,44
733,29	3858,42
733,35	3678,11
733,40	3631,30
733,46	3506,66
733,52	3577,53
733,57	3877,14
733,63	4109,43
733,69	4139,05
733,74	4025,50
733,80	3952,97
733,85	3746,78
733,91	3698,16
733,97	3853,52
734,02	3981,99
734,08	4078,64
734,14	4139,48
734,19	4173,26
734,25	4040,72
734,30	4026,71
734,36	4098,20
734,42	4066,75
734,47	4313,79
734,53	4458,15
734,58	4351,44
734,64	4304,82
734,70	4186,42
734,75	3988,05
734,81	3960,34
734,86	4016,93
734,92	4057,70
734,98	4384,53
735,03	4385,17
735,09	4249,63
735,15	4157,27
735,20	4100,48
735,26	4183,16
735,31	4312,71
735,37	4515,86
735,43	4666,23
735,48	4629,38
735,54	4460,00
735,59	4121,32
735,65	3999,76
735,71	4068,49
735,76	4225,19
735,82	4430,28
735,87	4662,55
735,93	4693,17
735,99	4575,85
736,04	4500,06
736,10	4565,62
736,15	4488,15
736,21	4626,33
736,27	5032,21
736,32	5076,69
736,38	5156,62
736,43	4968,13
736,49	4407,34
736,55	4263,68
736,60	4311,69
736,66	4401,26
736,71	4545,69
736,77	4871,69
736,83	4900,41
736,88	4958,16
736,94	4813,49
736,99	4552,75
737,05	4464,30
737,11	4586,62
737,16	4657,43
737,22	4812,99
737,27	4794,87
737,33	4763,94
737,39	4526,03
737,44	4291,54
737,50	4364,45
737,55	4501,81
737,61	4678,08
737,67	5122,74
737,72	5075,15
737,78	4778,01
737,83	4691,24
737,89	4704,23
737,95	4594,86
738,00	4916,58
738,06	4931,77
738,11	4963,06
738,17	5071,31
738,23	5011,08
738,28	4688,27
738,34	4477,19
738,39	4488,04
738,45	4601,69
738,51	4861,71
738,56	5239,37
738,62	5246,30
738,67	5059,10
738,73	4783,91
738,78	4650,41
738,84	4490,93
738,90	4607,96
738,95	4682,25
739,01	4846,46
739,06	4680,18
739,12	4706,19
739,18	4503,94
739,23	4357,40
739,29	4504,01
739,34	4598,54
739,40	4794,76
739,45	5180,66
739,51	5334,06
739,57	5032,03
739,62	4661,33
739,68	4372,43
739,73	4204,06
739,79	4476,27
739,85	4663,08
739,90	4716,19
739,96	4687,40
740,01	4657,34
740,07	4570,68
740,12	4475,98
740,18	4321,67
740,24	4566,80
740,29	4646,74
740,35	4823,64
740,40	4897,66
740,46	4816,95
740,52	4465,38
740,57	4186,13
740,63	4031,59
740,68	4125,66
740,74	4390,20
740,79	4455,06
740,85	4437,38
740,91	4493,13
740,96	4164,43
741,02	4024,98
741,07	4101,41
741,13	4171,26
741,18	4210,25
741,24	4425,42
741,30	4431,90
741,35	4288,79
741,41	4087,44
741,46	3816,20
741,52	3686,77
741,57	3881,67
741,63	4041,92
741,69	4143,28
741,74	4395,12
741,80	4419,42
741,85	4124,13
741,91	3924,33
741,96	3903,19
742,02	3871,06
742,08	3887,29
742,13	3970,81
742,19	3993,50
742,24	3879,38
742,30	3676,99
742,35	3481,58
742,41	3366,79
742,46	3432,62
742,52	3826,33
742,58	4113,37
742,63	4271,77
742,69	4357,50
742,74	4110,44
742,80	3702,67
742,85	3711,01
742,91	3911,14
742,97	3870,17
743,02	4089,73
743,08	4448,33
743,13	4466,21
743,19	4237,81
743,24	3858,95
743,30	3657,95
743,35	3635,99
743,41	3875,25
743,47	4229,12
743,52	4340,62
743,58	4300,34
743,63	4030,37
743,69	3714,67
743,74	3521,48
743,80	3376,15
743,85	3334,47
743,91	3209,83
743,97	3215,42
744,02	3253,55
744,08	3236,57
744,13	3359,27
744,19	3614,46
744,24	3750,66
744,30	3885,22
744,35	4045,80
744,41	3840,17
744,47	3403,01
744,52	3040,60
744,58	2721,58
744,63	2753,23
744,69	3277,18
744,74	3941,12
744,80	4416,24
744,85	4747,89
744,91	4597,66
744,96	3610,94
745,02	2799,98
745,08	2412,30
745,13	2733,54
745,19	3497,61
745,24	4448,13
745,30	5274,09
745,35	5362,02
745,41	4417,41
745,46	3177,89
745,52	2407,99
745,57	2502,16
745,63	3390,83
745,69	4413,30
745,74	5025,95
745,80	5172,71
745,85	4204,85
745,91	2912,78
745,96	2126,87
746,02	2293,53
746,07	3363,22
746,13	4893,47
746,18	6060,15
746,24	5593,30
746,30	4111,30
746,35	2682,57
746,41	2193,58
746,46	2686,61
746,52	3999,86
746,57	5135,71
746,63	5549,26
746,68	4704,13
746,74	3153,89
746,79	2063,14
746,85	2320,19
746,90	3735,51
746,96	5157,60
747,01	5768,76
747,07	5273,96
747,13	3750,68
747,18	2483,17
747,24	2560,10
747,29	3893,98
747,35	5231,45
747,40	5684,01
747,46	4868,60
747,51	3212,49
747,57	2119,98
747,62	2684,68
747,68	4557,44
747,73	6161,82
747,79	6596,03
747,84	5073,74
747,90	2949,64
747,96	2005,14
748,01	3014,24
748,07	5055,84
748,12	6700,37
748,18	6499,04
748,23	4513,20
748,29	2519,34
748,34	2030,38
748,40	3387,92
748,45	5508,44
748,51	6714,28
748,56	5947,78
748,62	3934,98
748,67	2423,69
748,73	2711,56
748,78	4527,84
748,84	6043,43
748,89	6024,40
748,95	4461,02
749,01	2683,32
749,06	2393,88
749,12	4089,73
749,17	5660,07
749,23	5874,61
749,28	4567,51
749,34	2810,21
749,39	2185,66
749,45	3798,55
749,50	6173,18
749,56	7212,87
749,61	5927,89
749,67	3540,37
749,72	2158,81
749,78	2998,48
749,83	5047,97
749,89	6607,16
749,94	5998,37
750,00	3962,00
750,05	2306,20
750,11	2539,06
750,16	4274,62
750,22	5754,93
750,27	5386,96
750,33	3640,10
750,38	2403,81
750,44	3074,95
750,49	5266,26
750,55	6888,49
750,60	6110,47
750,66	3902,24
750,72	2237,14
750,77	2729,47
750,83	4755,05
750,88	6293,83
750,94	6096,23
750,99	4081,67
751,05	2354,01
751,10	2840,70
751,16	4718,18
751,21	6211,11
751,27	5674,09
751,32	3826,57
751,38	2441,65
751,43	3156,01
751,49	5143,89
751,54	6082,03
751,60	4917,43
751,65	3048,51
751,71	2216,60
751,76	3590,42
751,82	5858,70
751,87	6797,54
751,93	5168,56
751,98	2881,71
752,04	2263,75
752,09	3869,97
752,15	5887,63
752,20	6236,03
752,26	4635,59
752,31	2641,89
752,37	2506,29
752,42	4344,57
752,48	5748,06
752,53	5164,37
752,59	3303,23
752,64	2231,60
752,70	3126,06
752,75	5486,74
752,81	6933,82
752,86	5567,29
752,92	3123,78
752,97	2231,27
753,03	3472,80
753,08	5523,42
753,14	6090,31
753,19	4721,01
753,25	2669,06
753,30	2488,38
753,36	4119,21
753,41	5471,64
753,47	4895,26
753,52	3274,43
753,58	2181,50
753,63	3266,22
753,69	5622,20
753,74	6876,82
753,80	5305,03
753,85	2915,48
753,91	2320,89
753,96	3967,03
754,01	5805,68
754,07	5715,01
754,12	3821,12
754,18	2452,58
754,23	3050,38
754,29	4894,45
754,34	5674,97
754,40	4426,09
754,45	2609,95
754,51	2366,69
754,56	4281,14
754,62	6616,42
754,67	6632,18
754,73	4276,80
754,78	2359,59
754,84	2893,75
754,89	4703,12
754,95	5808,52
755,00	4797,04
755,06	2966,46
755,11	2444,42
755,17	4097,59
755,22	5604,21
755,28	5266,38
755,33	3415,01
755,39	2211,39
755,44	3154,87
755,50	5554,45
755,55	6560,07
755,61	5174,38
755,66	2937,61
755,71	2542,23
755,77	4201,99
755,82	5748,77
755,88	5136,91
755,93	3243,61
755,99	2265,24
756,04	3501,39
756,10	5517,45
756,15	6022,13
756,21	4265,77
756,26	2423,88
756,32	2771,86
756,37	5059,83
756,43	6364,06
756,48	5387,82
756,54	3326,14
756,59	2536,23
756,65	3830,41
756,70	5502,38
756,75	5256,15
756,81	3491,27
756,86	2430,88
756,92	3506,35
756,97	5681,88
757,03	6296,89
757,08	4577,74
757,14	2568,90
757,19	2532,29
757,25	4294,73
757,30	5906,86
757,36	5323,06
757,41	3288,51
757,47	2516,96
757,52	4009,83
757,58	5520,50
757,63	5207,19
757,68	3451,84
757,74	2201,47
757,79	3138,05
757,85	5386,94
757,90	6345,96
757,96	4760,01
758,01	2767,12
758,07	2733,37
758,12	4389,34
758,18	5605,27
758,23	4859,88
758,29	2946,59
758,34	2586,08
758,39	4438,16
758,45	6300,19
758,50	5674,95
758,56	3397,76
758,61	2239,44
758,67	3300,24
758,72	5291,94
758,78	5987,61
758,83	4371,59
758,89	2660,55
758,94	3131,75
758,99	5280,09
759,05	6132,31
759,10	4593,39
759,16	2547,80
759,21	2626,66
759,27	4687,21
759,32	6352,93
759,38	5804,65
759,43	3571,34
759,49	2326,10
759,54	3533,44
759,59	5256,21
759,65	5076,95
759,70	3478,70
759,76	2467,19
759,81	3585,25
759,87	5734,96
759,92	6208,23
759,98	4338,32
760,03	2414,90
760,09	2857,09
760,14	4958,61
760,19	6028,53
760,25	4879,62
760,30	2883,60
760,36	2675,25
760,41	4295,46
760,47	5462,69
760,52	4648,23
760,58	2850,99
760,63	2383,87
760,68	4371,53
760,74	6565,22
760,79	6288,86
760,85	4079,49
760,90	2665,65
760,96	3680,06
761,01	5339,07
761,07	5665,17
761,12	3933,94
761,17	2454,47
761,23	3287,53
761,28	5570,48
761,34	6019,67
761,39	4347,45
761,45	2481,34
761,50	2676,59
761,56	4526,80
761,61	6069,19
761,66	5288,01
761,72	3156,96
761,77	2737,44
761,83	4566,80
761,88	5945,33
761,94	5170,53
761,99	2991,32
762,04	2297,11
762,10	3790,48
762,15	5891,52
762,21	6045,19
762,26	4059,55
762,32	2425,56
762,37	3300,04
762,43	5254,30
762,48	5656,73
762,53	3961,74
762,59	2657,48
762,64	3604,96
762,70	5869,55
762,75	6438,09
762,81	4935,49
762,86	2736,26
762,91	2582,85
762,97	4496,99
763,02	5897,64
763,08	4807,98
763,13	2901,35
763,19	2790,99
763,24	4711,13
763,29	5947,57
763,35	5119,54
763,40	3169,98
763,46	2515,25
763,51	4379,52
763,57	6542,13
763,62	6185,24
763,67	3858,36
763,73	2506,35
763,78	3478,64
763,84	5086,03
763,89	5191,48
763,94	3565,26
764,00	2402,69
764,05	3446,77
764,11	5761,05
764,16	6768,36
764,22	4909,44
764,27	2698,22
764,32	2914,53
764,38	4969,08
764,43	6106,96
764,49	4791,86
764,54	2884,70
764,60	2893,81
764,65	4992,19
764,70	6499,85
764,76	5358,63
764,81	3135,67
764,87	2530,96
764,92	4322,73
764,97	6153,32
765,03	5714,21
765,08	3793,65
765,14	2790,91
765,19	4303,45
765,25	6179,01
765,30	5906,46
765,35	3822,50
765,41	2487,28
765,46	3844,30
765,52	6241,05
765,57	6723,33
765,62	4538,90
765,68	2697,59
765,73	3164,75
765,79	4935,47
765,84	5609,18
765,89	4296,58
765,95	2701,29
766,00	3368,08
766,06	5858,51
766,11	7229,06
766,17	5535,40
766,22	3069,16
766,27	2712,77
766,33	4411,20
766,38	5802,76
766,44	5185,52
766,49	3271,38
766,54	2728,52
766,60	4560,84
766,65	6223,97
766,71	5777,78
766,76	3434,86
766,81	2509,53
766,87	3965,80
766,92	6145,48
766,98	6460,98
767,03	4670,40
767,08	3050,76
767,14	3949,05
767,19	6025,35
767,25	6287,23
767,30	4388,39
767,35	2658,53
767,41	3519,74
767,46	5877,70
767,52	6829,54
767,57	5158,82
767,62	3018,27
767,68	3260,20
767,73	5041,02
767,79	6231,00
767,84	5103,96
767,89	3123,96
767,95	3174,94
768,00	5708,08
768,06	7308,39
768,11	6008,19
768,16	3510,36
768,22	2680,45
768,27	4030,57
768,33	5876,90
768,38	6062,22
768,43	4076,24
768,49	2856,08
768,54	4308,78
768,60	6594,94
768,65	6364,18
768,70	4023,45
768,76	2635,77
768,81	3804,47
768,86	6322,28
768,92	7212,86
768,97	5402,52
769,03	3233,58
769,08	3520,55
769,13	5471,57
769,19	6488,07
769,24	4928,31
769,30	2988,50
769,35	3250,46
769,40	5665,13
769,46	7268,16
769,51	6039,42
769,57	3559,39
769,62	2958,36
769,67	4696,33
769,73	6665,27
769,78	6266,84
769,83	4014,48
769,89	3117,80
769,94	5024,16
770,00	7124,60
770,05	6771,22
770,10	4217,99
770,16	2722,11
770,21	3719,49
770,26	5852,53
770,32	6707,41
770,37	5063,94
770,43	3176,56
770,48	3893,94
770,53	6278,83
770,59	7127,46
770,64	5118,55
770,70	3118,88
770,75	3296,13
770,80	5609,28
770,86	7218,96
770,91	6054,23
770,96	3739,64
771,02	3008,18
771,07	4573,30
771,13	6202,08
771,18	5689,07
771,23	3567,34
771,29	2829,20
771,34	4893,57
771,39	7140,49
771,45	7186,88
771,50	4779,70
771,56	3116,13
771,61	3916,29
771,66	6162,04
771,72	6815,54
771,77	4892,42
771,82	3047,30
771,88	3970,56
771,93	6506,23
771,98	7141,55
772,04	5265,20
772,09	3200,68
772,15	3162,74
772,20	5209,49
772,25	7031,12
772,31	6329,19
772,36	4069,41
772,41	3646,04
772,47	5745,91
772,52	7755,86
772,57	6790,64
772,63	4181,33
772,68	2930,73
772,74	4303,45
772,79	6703,10
772,84	6981,83
772,90	4853,70
772,95	3117,92
773,00	3842,45
773,06	6026,29
773,11	6709,23
773,16	5054,05
773,22	3191,61
773,27	3969,85
773,33	6793,25
773,38	8241,66
773,43	6682,05
773,49	4168,09
773,54	3484,51
773,59	5132,68
773,65	6924,80
773,70	6380,06
773,75	4036,77
773,81	3293,06
773,86	5316,96
773,91	7636,64
773,97	7230,87
774,02	4828,62
774,08	3163,65
774,13	4177,20
774,18	6784,31
774,24	7886,06
774,29	5995,19
774,34	3858,25
774,40	4368,28
774,45	7071,23
774,50	8334,05
774,56	6381,09
774,61	3660,92
774,66	3358,92
774,72	5511,18
774,77	7641,84
774,82	6993,09
774,88	4611,43
774,93	3576,31
774,99	5259,24
775,04	7361,75
775,09	7182,68
775,15	4736,06
775,20	3311,24
775,25	4793,81
775,31	7830,63
775,36	8373,68
775,41	6127,24
775,47	3690,69
775,52	3818,29
775,57	5805,78
775,63	7023,98
775,68	5832,81
775,73	3803,31
775,79	3636,05
775,84	6258,05
775,89	8408,24
775,95	7529,92
776,00	4803,94
776,05	3414,66
776,11	4958,30
776,16	7499,52
776,21	7945,85
776,27	5733,64
776,32	3682,78
776,37	4669,24
776,43	7450,23
776,48	8412,30
776,53	6164,08
776,59	3719,79
776,64	3685,00
776,69	6217,05
776,75	8118,94
776,80	7673,00
776,85	5013,15
776,91	3905,98
776,96	5792,69
777,01	8151,38
777,07	7765,87
777,12	5195,43
777,17	3613,34
777,23	5215,49
777,28	8093,63
777,33	8703,56
777,39	6381,07
777,44	4019,77
777,49	4078,48
777,55	6137,25
777,60	7443,23
777,65	6399,97
777,71	4111,21
777,76	3828,50
777,81	6412,76
777,87	9226,58
777,92	8615,89
777,97	5689,09
778,03	3750,72
778,08	4768,58
778,13	7275,28
778,19	8005,51
778,24	6216,15
778,29	3938,05
778,35	4415,98
778,40	7075,23
778,45	8744,37
778,51	7148,55
778,56	4358,39
778,61	3752,55
778,67	6044,97
778,72	8434,67
778,77	8170,63
778,83	5783,64
778,88	4052,47
778,93	5493,17
778,99	8282,25
779,04	9050,15
779,09	6617,01
779,15	4114,20
779,20	4472,04
779,25	7308,43
779,30	9092,23
779,36	7688,09
779,41	4950,23
779,46	3848,47
779,52	5614,95
779,57	7962,99
779,62	7830,44
779,68	5675,93
779,73	3955,90
779,78	5605,35
779,84	8602,65
779,89	9850,56
779,94	7509,66
780,00	4581,44
780,05	4221,02
780,10	6131,99
780,16	7777,95
780,21	6993,90
780,26	4660,29
780,31	3890,30
780,37	5991,36
780,42	8998,86
780,47	8890,45
780,53	6118,16
780,58	3961,70
780,63	4780,79
780,69	7649,81
780,74	9326,31
780,79	7903,30
780,85	5234,12
780,90	4499,57
780,95	6738,93
781,00	8721,94
781,06	8023,69
781,11	5444,95
781,16	3905,08
781,22	5342,68
781,27	8577,18
781,32	9371,51
781,38	7341,57
781,43	4642,40
781,48	4441,89
781,54	6909,70
781,59	8991,81
781,64	8176,72
781,69	5453,64
781,75	4262,50
781,80	6431,94
781,85	9744,84
781,91	9899,29
781,96	6946,70
782,01	4432,08
782,07	4664,11
782,12	6886,55
782,17	8299,51
782,22	7397,92
782,28	5003,96
782,33	4386,23
782,38	6723,16
782,44	9720,18
782,49	9256,41
782,54	6408,16
782,59	4225,82
782,65	5191,30
782,70	7869,90
782,75	9331,35
782,81	7560,04
782,86	4977,18
782,91	4382,39
782,97	6475,90
783,02	8747,52
783,07	8118,91
783,12	5389,53
783,18	3908,07
783,23	5498,49
783,28	8545,60
783,34	9850,43
783,39	8265,01
783,44	5331,11
783,49	4840,76
783,55	7199,73
783,60	9332,31
783,65	8881,22
783,71	6164,31
783,76	4331,33
783,81	6024,53
783,86	9444,51
783,92	10168,96
783,97	7798,13
784,02	4997,88
784,08	4473,14
784,13	6452,91
784,18	8526,26
784,23	8360,47
784,29	6080,23
784,34	4739,07
784,39	6282,95
784,45	9318,03
784,50	10412,82
784,55	7959,98
784,60	4841,80
784,66	4482,84
784,71	6872,62
784,76	8868,99
784,82	8481,48
784,87	6032,37
784,92	4167,05
784,97	5197,77
785,03	7779,98
785,08	8664,81
785,13	6808,45
785,18	4529,75
785,24	4483,81
785,29	7071,09
785,34	9807,03
785,40	9591,85
785,45	6511,03
785,50	4517,65
785,55	5631,16
785,61	8073,37
785,66	9105,37
785,71	7653,88
785,77	4995,79
785,82	4524,79
785,87	6892,66
785,92	9899,15
785,98	9531,39
786,03	6651,13
786,08	4642,19
786,13	5436,39
786,19	7465,37
786,24	9147,53
786,29	8062,20
786,34	5660,99
786,40	4749,84
786,45	7168,55
786,50	10246,14
786,56	9994,38
786,61	6940,86
786,66	4600,29
786,71	4818,86
786,77	7138,45
786,82	9177,31
786,87	8598,57
786,92	5806,55
786,98	4335,17
787,03	5998,20
787,08	8610,78
787,13	9048,14
787,19	7164,60
787,24	4792,57
787,29	4755,13
787,35	7086,25
787,40	9805,09
787,45	9326,26
787,50	6594,73
787,56	4404,96
787,61	4964,06
787,66	7175,51
787,71	8281,24
787,77	6901,67
787,82	4779,78
787,87	4442,27
787,92	6534,19
787,98	9212,16
788,03	9549,58
788,08	6996,99
788,13	4583,43
788,19	4701,10
788,24	7270,14
788,29	9015,34
788,34	8358,43
788,40	6048,26
788,45	4667,23
788,50	5974,30
788,55	8622,01
788,61	9256,42
788,66	7257,18
788,71	4705,07
788,76	4277,59
788,82	6464,80
788,87	9249,10
788,92	9343,70
788,97	7140,41
789,03	4825,45
789,08	5320,94
789,13	7646,80
789,18	9243,00
789,24	8076,34
789,29	5412,56
789,34	4220,79
789,39	5847,65
789,45	8721,92
789,50	9636,37
789,55	7746,66
789,60	5144,54
789,66	4212,74
789,71	5930,14
789,76	7878,00
789,81	8198,03
789,87	6250,09
789,92	4458,07
789,97	5071,89
790,02	7569,15
790,08	9622,01
790,13	8844,51
790,18	5914,28
790,23	4153,90
790,29	5115,62
790,34	7580,22
790,39	8888,43
790,44	7504,74
790,50	4966,28
790,55	4279,72
790,60	6094,18
790,65	8110,84
790,70	8532,38
790,76	6572,89
790,81	4461,91
790,86	4341,40
790,91	6633,00
790,97	9464,06
791,02	9622,90
791,07	6981,82
791,12	4709,20
791,18	5280,05
791,23	7502,64
791,28	8716,81
791,33	7246,92
791,39	5086,40
791,44	4226,61
791,49	5651,89
791,54	7991,31
791,59	9267,70
791,65	7692,08
791,70	5109,52
791,75	3992,64
791,80	5381,81
791,86	7927,61
791,91	8349,30
791,96	6497,80
792,01	4560,45
792,07	4935,06
792,12	7295,29
792,17	9028,70
792,22	8478,44
792,27	6320,60
792,33	4426,17
792,38	4469,13
792,43	6601,06
792,48	8321,87
792,54	7873,97
792,59	5591,90
792,64	4363,31
792,69	5149,40
792,74	7393,91
792,80	8450,95
792,85	7334,56
792,90	4935,18
792,95	4048,04
793,01	5991,20
793,06	9174,31
793,11	10049,73
793,16	8088,58
793,21	5302,94
793,27	4432,96
793,32	5831,59
793,37	7556,04
793,42	7869,96
793,48	6495,83
793,53	4578,49
793,58	4472,89
793,63	6600,93
793,68	9181,41
793,74	8954,96
793,79	6544,72
793,84	4276,45
793,89	4461,91
793,94	6551,01
794,00	8564,96
794,05	8075,31
794,10	6095,82
794,15	4442,01
794,21	5034,81
794,26	6968,79
794,31	8218,33
794,36	7273,00
794,41	5138,66
794,47	3826,41
794,52	4742,79
794,57	6865,54
794,62	8308,66
794,67	7661,85
794,73	5439,48
794,78	4074,59
794,83	4857,20
794,88	6932,66
794,93	8095,62
794,99	6991,67
795,04	4972,95
795,09	4114,37
795,14	5634,82
795,19	8169,62
